BRANCH_CODE,CREDIT_CARD_NO,CUST_SSN,DAY,MONTH,TRANSACTION_ID,TRANSACTION_TYPE,TRANSACTION_VALUE,YEAR,TIMEID

36,4210653360775978,123453579,8,4,33870,Gas,34.39,2018,20180408

180,4210653360775978,123453579,11,4,33871,Entertainment,41.74,2018,20180411

21,4210653360775978,123453579,28,10,33872,Healthcare,53.98,2018,20181028

90,4210653360775978,123453579,23,11,33873,Test,8.72,2018,20181123

7,4210653360775978,123453579,23,11,33874,Grocery,50.78,2018,20181123

90,4210653360775978,123453579,10,11,33875,Education,85.87,2018,20181110

70,4210653360775978,123453579,3,12,33876,Education,58.64,2018,20181203

9,4210653360775978,123453579,14,3,33877,Entertainment,70.81,2018,20180314

93,4210653360775978,123453579,8,5,33878,Grocery,53.08,2018,20180508

192,4210653360775978,123453579,23,12,33879,Entertainment,23.92,2018,20181223

95,4210653360775978,123453579,4,10,33880,Grocery,93.95,2018,20181004

63,4210653360775978,123453579,18,4,33881,Healthcare,40.28,2018,20180418

180,4210653360775978,123453579,11,6,33882,Grocery,97.66,2018,20180611

78,4210653360775978,123453579,15,12,33883,Bills,64.0,2018,20181215

47,4210653360775978,123453579,22,3,33884,Gas,54.92,2018,20180322

107,4210653360775978,123453579,23,6,33885,Bills,70.9,2018,20180623

192,4210653360775978,123453579,21,9,33886,Test,100.68,2018,20180921

125,4210653360775978,123453579,3,12,33887,Test,27.41,2018,20181203

47,4210653360775978,123453579,9,2,33888,Bills,86.17,2018,20180209

59,4210653360775978,123453579,11,12,33889,Gas,28.48,2018,20181211

75,4210653360775978,123453579,3,1,33890,Healthcare,15.49,2018,20180103

79,4210653360775978,123453579,10,10,33891,Education,77.31,2018,20181010

7,4210653360775978,123453579,15,8,33892,Test,91.89,2018,20180815

39,4210653360775978,123453579,3,4,33893,Education,46.42,2018,20180403

173,4210653360775978,123453579,17,11,33894,Test,98.13,2018,20181117

77,4210653360775978,123453579,21,7,33895,Entertainment,79.06,2018,20180721

21,4210653360775978,123453579,3,5,33896,Bills,14.08,2018,20180503

39,4210653360775978,123453579,18,12,33897,Test,74.95,2018,20181218

109,4210653360775978,123453579,2,2,33898,Test,29.03,2018,20180202

83,4210653360775978,123453579,2,2,33899,Bills,92.78,2018,20180202

19,4210653360775978,123453579,25,9,33900,Test,53.48,2018,20180925

36,4210653360775978,123453579,14,8,33901,Entertainment,69.84,2018,20180814

18,4210653374555312,123453575,24,10,33902,Healthcare,55.49,2018,20181024

123,4210653374555312,123453575,21,10,33903,Entertainment,35.23,2018,20181021

49,4210653374555312,123453575,9,12,33904,Entertainment,12.13,2018,20181209

91,4210653374555312,123453575,5,9,33905,Grocery,83.14,2018,20180905

170,4210653374555312,123453575,4,7,33906,Entertainment,87.0,2018,20180704

121,4210653374555312,123453575,21,2,33907,Bills,6.77,2018,20180221

54,4210653374555312,123453575,22,3,33908,Gas,17.3,2018,20180322

49,4210653374555312,123453575,17,10,33909,Education,69.1,2018,20181017

89,4210653374555312,123453575,5,5,33910,Grocery,20.91,2018,20180505

18,4210653374555312,123453575,2,6,33911,Grocery,88.5,2018,20180602

139,4210653374555312,123453575,12,8,33912,Healthcare,97.42,2018,20180812

49,4210653374555312,123453575,16,6,33913,Bills,44.78,2018,20180616

42,4210653374555312,123453575,26,11,33914,Healthcare,21.43,2018,20181126

175,4210653374555312,123453575,18,7,33915,Entertainment,14.58,2018,20180718

23,4210653374555312,123453575,1,1,33916,Entertainment,87.82,2018,20180101

32,4210653374555312,123453575,10,6,33917,Gas,100.95,2018,20180610

70,4210653374555312,123453575,11,8,33918,Healthcare,86.65,2018,20180811

73,4210653374555312,123453575,13,10,33919,Test,26.58,2018,20181013

4,4210653374555312,123453575,4,4,33920,Bills,40.6,2018,20180404

70,4210653374555312,123453575,4,8,33921,Entertainment,34.03,2018,20180804

72,4210653374555312,123453575,18,11,33922,Healthcare,1.29,2018,20181118

40,4210653374555312,123453575,9,11,33923,Entertainment,37.13,2018,20181109

117,4210653374555312,123453575,23,6,33924,Healthcare,19.17,2018,20180623

149,4210653374555312,123453575,17,11,33925,Test,45.2,2018,20181117

32,4210653374555312,123453575,17,6,33926,Test,51.57,2018,20180617

43,4210653374555312,123453575,6,9,33927,Gas,81.47,2018,20180906

39,4210653374555312,123453575,15,9,33928,Education,30.42,2018,20180915

12,4210653374555312,123453575,27,8,33929,Healthcare,55.33,2018,20180827

3,4210653374555312,123453575,24,11,33930,Education,74.75,2018,20181124

7,4210653374555312,123453575,14,4,33931,Bills,53.1,2018,20180414

188,4210653374555312,123453575,24,6,33932,Gas,18.24,2018,20180624

124,4210653374555312,123453575,12,9,33933,Entertainment,45.3,2018,20180912

144,4210653374555312,123453575,25,5,33934,Bills,48.13,2018,20180525

180,4210653374555312,123453575,7,1,33935,Grocery,41.62,2018,20180107

119,4210653374555312,123453575,4,3,33936,Education,75.44,2018,20180304

66,4210653374555312,123453575,23,4,33937,Entertainment,82.47,2018,20180423

30,4210653374555312,123453575,18,6,33938,Gas,61.36,2018,20180618

25,4210653374555312,123453575,13,11,33939,Bills,50.79,2018,20181113

188,4210653374555312,123453575,14,8,33940,Education,25.74,2018,20180814

57,4210653374555312,123453575,11,12,33941,Entertainment,82.34,2018,20181211

125,4210653374555312,123453575,26,12,33942,Test,83.34,2018,20181226

144,4210653374555312,123453575,27,9,33943,Education,57.05,2018,20180927

121,4210653374555312,123453575,7,3,33944,Healthcare,24.52,2018,20180307

18,4210653374555312,123453575,25,5,33945,Gas,78.87,2018,20180525

3,4210653374555312,123453575,5,12,33946,Gas,90.03,2018,20181205

111,4210653374555312,123453575,14,9,33947,Entertainment,61.17,2018,20180914

192,4210653374555312,123453575,24,8,33948,Test,18.8,2018,20180824

27,4210653374555312,123453575,14,3,33949,Gas,32.98,2018,20180314

83,4210653374555312,123453575,13,11,33950,Grocery,70.71,2018,20181113

16,4210653374555312,123453575,26,1,33951,Healthcare,56.16,2018,20180126

85,4210653374555312,123453575,11,12,33952,Education,63.99,2018,20181211

22,4210653374555312,123453575,19,4,33953,Education,1.39,2018,20180419

178,4210653374555312,123453575,28,6,33954,Entertainment,5.14,2018,20180628

48,4210653374555312,123453575,5,3,33955,Test,95.95,2018,20180305

25,4210653374555312,123453575,14,11,33956,Grocery,60.16,2018,20181114

32,4210653374555312,123453575,6,12,33957,Healthcare,1.96,2018,20181206

107,4210653374555312,123453575,12,11,33958,Test,21.43,2018,20181112

89,4210653374555312,123453575,24,5,33959,Bills,95.09,2018,20180524

56,4210653374555312,123453575,25,5,33960,Healthcare,52.73,2018,20180525

37,4210653374555312,123453575,22,12,33961,Gas,48.4,2018,20181222

25,4210653374555312,123453575,9,7,33962,Entertainment,61.12,2018,20180709

10,4210653374555312,123453575,16,7,33963,Entertainment,77.28,2018,20180716

14,4210653374555312,123453575,10,7,33964,Healthcare,62.65,2018,20180710

52,4210653374555312,123453575,9,11,33965,Education,44.39,2018,20181109

139,4210653374555312,123453575,8,8,33966,Entertainment,34.66,2018,20180808

23,4210653374555312,123453575,22,9,33967,Entertainment,88.25,2018,20180922

51,4210653374555312,123453575,18,8,33968,Healthcare,57.53,2018,20180818

99,4210653374555312,123453575,16,10,33969,Bills,39.07,2018,20181016

30,4210653374555312,123453575,21,12,33970,Education,57.27,2018,20181221

46,4210653374555312,123453575,6,4,33971,Bills,17.53,2018,20180406

144,4210653374555312,123453575,10,4,33972,Grocery,78.27,2018,20180410

36,4210653374555312,123453575,5,11,33973,Grocery,9.7,2018,20181105

109,4210653374555312,123453575,22,12,33974,Healthcare,94.55,2018,20181222

24,4210653374555312,123453575,23,11,33975,Healthcare,49.84,2018,20181123

70,4210653374555312,123453575,7,10,33976,Gas,21.4,2018,20181007

139,4210653374555312,123453575,6,4,33977,Bills,7.07,2018,20180406

36,4210653374555312,123453575,7,9,33978,Education,58.83,2018,20180907

192,4210653374555312,123453575,8,3,33979,Test,96.06,2018,20180308

95,4210653374555312,123453575,10,1,33980,Healthcare,95.57,2018,20180110

131,4210653374555312,123453575,16,6,33981,Education,63.29,2018,20180616

75,4210653374555312,123453575,3,9,33982,Gas,99.16,2018,20180903

18,4210653374555312,123453575,7,11,33983,Grocery,88.78,2018,20181107

75,4210653374555312,123453575,19,11,33984,Test,56.58,2018,20181119

123,4210653374555312,123453575,3,3,33985,Bills,12.85,2018,20180303

123,4210653317360015,123453565,27,10,33986,Grocery,69.66,2018,20181027

5,4210653317360015,123453565,9,3,33987,Test,16.79,2018,20180309

114,4210653317360015,123453565,16,2,33988,Education,2.12,2018,20180216

115,4210653317360015,123453565,3,2,33989,Healthcare,12.26,2018,20180203

70,4210653317360015,123453565,4,2,33990,Education,69.07,2018,20180204

29,4210653317360015,123453565,9,3,33991,Entertainment,17.29,2018,20180309

51,4210653317360015,123453565,14,5,33992,Test,7.13,2018,20180514

79,4210653317360015,123453565,19,2,33993,Healthcare,58.55,2018,20180219

119,4210653317360015,123453565,24,11,33994,Gas,34.36,2018,20181124

43,4210653317360015,123453565,14,12,33995,Bills,12.64,2018,20181214

40,4210653317360015,123453565,10,4,33996,Healthcare,35.9,2018,20180410

12,4210653317360015,123453565,19,3,33997,Gas,44.88,2018,20180319

192,4210653317360015,123453565,6,12,33998,Education,61.57,2018,20181206

57,4210653317360015,123453565,16,11,33999,Healthcare,54.29,2018,20181116

111,4210653317360015,123453565,4,11,34000,Education,96.1,2018,20181104

79,4210653317360015,123453565,21,5,34001,Bills,23.42,2018,20180521

56,4210653317360015,123453565,25,6,34002,Bills,5.02,2018,20180625

103,4210653317360015,123453565,13,10,34003,Education,91.06,2018,20181013

89,4210653317360015,123453565,12,2,34004,Entertainment,68.37,2018,20180212

44,4210653317360015,123453565,22,12,34005,Gas,66.27,2018,20181222

43,4210653317360015,123453565,11,11,34006,Education,54.0,2018,20181111

58,4210653317360015,123453565,22,10,34007,Entertainment,67.95,2018,20181022

73,4210653317360015,123453565,20,8,34008,Bills,64.48,2018,20180820

54,4210653317360015,123453565,13,3,34009,Bills,66.89,2018,20180313

36,4210653317360015,123453565,18,7,34010,Entertainment,91.28,2018,20180718

53,4210653317360015,123453565,26,7,34011,Entertainment,4.15,2018,20180726

139,4210653317360015,123453565,21,3,34012,Bills,83.38,2018,20180321

121,4210653317360015,123453565,5,5,34013,Test,52.15,2018,20180505

21,4210653317360015,123453565,4,4,34014,Grocery,64.98,2018,20180404

178,4210653317360015,123453565,12,7,34015,Grocery,95.07,2018,20180712

56,4210653317360015,123453565,22,12,34016,Education,23.27,2018,20181222

46,4210653317360015,123453565,3,5,34017,Bills,69.94,2018,20180503

89,4210653317360015,123453565,9,11,34018,Healthcare,37.95,2018,20181109

124,4210653317360015,123453565,28,3,34019,Bills,17.39,2018,20180328

75,4210653317360015,123453565,15,10,34020,Bills,46.06,2018,20181015

121,4210653317360015,123453565,17,11,34021,Gas,78.02,2018,20181117

22,4210653317360015,123453565,10,2,34022,Education,48.27,2018,20180210

36,4210653317360015,123453565,6,12,34023,Gas,94.03,2018,20181206

51,4210653317360015,123453565,12,7,34024,Entertainment,9.6,2018,20180712

77,4210653317360015,123453565,7,3,34025,Gas,87.77,2018,20180307

70,4210653317360015,123453565,25,3,34026,Gas,70.49,2018,20180325

51,4210653317360015,123453565,2,2,34027,Education,66.35,2018,20180202

100,4210653317360015,123453565,24,6,34028,Education,18.2,2018,20180624

26,4210653317360015,123453565,3,11,34029,Bills,19.36,2018,20181103

78,4210653317360015,123453565,18,1,34030,Entertainment,93.4,2018,20180118

89,4210653317360015,123453565,26,7,34031,Test,10.58,2018,20180726

48,4210653317360015,123453565,4,2,34032,Entertainment,18.54,2018,20180204

85,4210653317360015,123453565,19,10,34033,Bills,42.63,2018,20181019

5,4210653317360015,123453565,7,7,34034,Education,53.28,2018,20180707

105,4210653317360015,123453565,19,6,34035,Grocery,84.99,2018,20180619

103,4210653317360015,123453565,21,3,34036,Entertainment,12.69,2018,20180321

14,4210653317360015,123453565,19,9,34037,Test,97.99,2018,20180919

85,4210653317360015,123453565,14,8,34038,Test,55.72,2018,20180814

3,4210653317360015,123453565,14,2,34039,Grocery,35.52,2018,20180214

7,4210653317360015,123453565,28,7,34040,Gas,11.68,2018,20180728

32,4210653317360015,123453565,27,8,34041,Education,50.99,2018,20180827

80,4210653317360015,123453565,18,10,34042,Education,26.46,2018,20181018

18,4210653317360015,123453565,28,1,34043,Entertainment,70.78,2018,20180128

38,4210653317360015,123453565,5,1,34044,Education,81.52,2018,20180105

11,4210653317360015,123453565,5,7,34045,Grocery,53.23,2018,20180705

139,4210653317360015,123453565,9,8,34046,Gas,4.22,2018,20180809

40,4210653317360015,123453565,18,3,34047,Grocery,25.93,2018,20180318

4,4210653317360015,123453565,13,6,34048,Grocery,42.42,2018,20180613

95,4210653317360015,123453565,10,9,34049,Gas,25.99,2018,20180910

2,4210653317360015,123453565,10,8,34050,Healthcare,50.21,2018,20180810

70,4210653317360015,123453565,6,4,34051,Education,100.25,2018,20180406

158,4210653317360015,123453565,18,12,34052,Healthcare,8.02,2018,20181218

105,4210653317360015,123453565,20,7,34053,Education,10.51,2018,20180720

70,4210653317360015,123453565,8,12,34054,Bills,25.37,2018,20181208

156,4210653317360015,123453565,6,1,34055,Entertainment,95.05,2018,20180106

56,4210653317360015,123453565,23,1,34056,Healthcare,47.33,2018,20180123

67,4210653317360015,123453565,7,3,34057,Entertainment,48.06,2018,20180307

27,4210653317360015,123453565,13,12,34058,Grocery,70.96,2018,20181213

57,4210653317360015,123453565,23,8,34059,Education,100.03,2018,20180823

48,4210653317360015,123453565,27,12,34060,Entertainment,90.26,2018,20181227

29,4210653317360015,123453565,28,8,34061,Entertainment,23.55,2018,20180828

59,4210653317360015,123453565,19,1,34062,Gas,4.46,2018,20180119

36,4210653317360015,123453565,24,9,34063,Entertainment,35.16,2018,20180924

23,4210653317360015,123453565,7,5,34064,Entertainment,15.74,2018,20180507

1,4210653348611322,123453549,22,2,34065,Bills,43.75,2018,20180222

188,4210653348611322,123453549,19,4,34066,Healthcare,68.83,2018,20180419

69,4210653348611322,123453549,6,3,34067,Gas,51.7,2018,20180306

52,4210653348611322,123453549,25,10,34068,Healthcare,42.57,2018,20181025

51,4210653348611322,123453549,15,6,34069,Education,90.19,2018,20180615

2,4210653348611322,123453549,26,2,34070,Test,25.93,2018,20180226

76,4210653348611322,123453549,17,3,34071,Grocery,63.88,2018,20180317

111,4210653348611322,123453549,4,6,34072,Healthcare,87.91,2018,20180604

104,4210653348611322,123453549,16,2,34073,Grocery,59.31,2018,20180216

81,4210653348611322,123453549,15,3,34074,Gas,2.84,2018,20180315

170,4210653348611322,123453549,3,8,34075,Gas,1.83,2018,20180803

57,4210653348611322,123453549,21,7,34076,Gas,46.53,2018,20180721

10,4210653348611322,123453549,21,2,34077,Gas,30.96,2018,20180221

81,4210653348611322,123453549,13,11,34078,Entertainment,88.57,2018,20181113

100,4210653348611322,123453549,9,10,34079,Test,58.1,2018,20181009

57,4210653348611322,123453549,6,7,34080,Gas,23.79,2018,20180706

104,4210653348611322,123453549,15,1,34081,Bills,11.09,2018,20180115

170,4210653348611322,123453549,19,6,34082,Entertainment,67.09,2018,20180619

21,4210653348611322,123453549,8,1,34083,Entertainment,1.32,2018,20180108

17,4210653348611322,123453549,21,12,34084,Grocery,33.5,2018,20181221

135,4210653348611322,123453549,6,6,34085,Test,30.51,2018,20180606

78,4210653348611322,123453549,28,12,34086,Education,49.91,2018,20181228

192,4210653348611322,123453549,26,6,34087,Education,25.5,2018,20180626

83,4210653348611322,123453549,25,6,34088,Education,45.59,2018,20180625

26,4210653348611322,123453549,9,6,34089,Test,100.63,2018,20180609

50,4210653348611322,123453549,19,7,34090,Bills,74.82,2018,20180719

52,4210653348611322,123453549,4,3,34091,Entertainment,98.79,2018,20180304

93,4210653348611322,123453549,11,2,34092,Gas,96.57,2018,20180211

81,4210653348611322,123453549,22,9,34093,Bills,61.39,2018,20180922

43,4210653348611322,123453549,20,8,34094,Entertainment,52.55,2018,20180820

188,4210653348611322,123453549,3,6,34095,Healthcare,61.47,2018,20180603

11,4210653348611322,123453549,16,4,34096,Education,38.38,2018,20180416

180,4210653348611322,123453549,16,2,34097,Gas,31.94,2018,20180216

123,4210653348611322,123453549,27,11,34098,Entertainment,3.34,2018,20181127

58,4210653348611322,123453549,9,3,34099,Bills,81.13,2018,20180309

81,4210653348611322,123453549,28,8,34100,Entertainment,53.18,2018,20180828

168,4210653348611322,123453549,23,1,34101,Gas,72.67,2018,20180123

48,4210653348611322,123453549,10,11,34102,Healthcare,42.15,2018,20181110

48,4210653348611322,123453549,5,7,34103,Bills,91.87,2018,20180705

43,4210653348611322,123453549,22,7,34104,Grocery,48.11,2018,20180722

103,4210653348611322,123453549,21,8,34105,Healthcare,29.62,2018,20180821

131,4210653348611322,123453549,2,8,34106,Grocery,88.2,2018,20180802

44,4210653348611322,123453549,15,11,34107,Gas,11.5,2018,20181115

3,4210653348611322,123453549,3,7,34108,Bills,97.4,2018,20180703

160,4210653348611322,123453549,9,11,34109,Bills,31.53,2018,20181109

26,4210653348611322,123453549,1,6,34110,Bills,82.05,2018,20180601

40,4210653348611322,123453549,21,10,34111,Bills,21.16,2018,20181021

40,4210653348611322,123453549,7,2,34112,Gas,18.52,2018,20180207

44,4210653348611322,123453549,23,6,34113,Education,78.11,2018,20180623

164,4210653348611322,123453549,25,9,34114,Bills,7.96,2018,20180925

139,4210653348611322,123453549,26,10,34115,Bills,33.75,2018,20181026

57,4210653348611322,123453549,3,9,34116,Education,65.03,2018,20180903

170,4210653348611322,123453549,12,7,34117,Grocery,56.13,2018,20180712

24,4210653348611322,123453549,9,1,34118,Entertainment,85.99,2018,20180109

136,4210653348611322,123453549,17,11,34119,Test,16.77,2018,20181117

117,4210653348611322,123453549,28,2,34120,Gas,45.93,2018,20180228

192,4210653348611322,123453549,18,5,34121,Education,45.57,2018,20180518

4,4210653348611322,123453549,28,1,34122,Bills,86.78,2018,20180128

57,4210653316731195,123453534,3,7,34123,Entertainment,40.59,2018,20180703

14,4210653316731195,123453534,21,10,34124,Test,82.35,2018,20181021

75,4210653316731195,123453534,12,5,34125,Bills,96.32,2018,20180512

38,4210653316731195,123453534,26,11,34126,Healthcare,46.1,2018,20181126

67,4210653316731195,123453534,9,10,34127,Grocery,53.51,2018,20181009

107,4210653316731195,123453534,26,9,34128,Entertainment,59.14,2018,20180926

49,4210653316731195,123453534,26,1,34129,Healthcare,50.71,2018,20180126

135,4210653316731195,123453534,14,7,34130,Grocery,85.67,2018,20180714

76,4210653316731195,123453534,6,2,34131,Healthcare,61.23,2018,20180206

90,4210653316731195,123453534,16,7,34132,Healthcare,87.31,2018,20180716

47,4210653316731195,123453534,1,4,34133,Bills,57.41,2018,20180401

104,4210653316731195,123453534,15,6,34134,Test,31.97,2018,20180615

51,4210653316731195,123453534,12,2,34135,Healthcare,57.61,2018,20180212

85,4210653316731195,123453534,20,2,34136,Test,89.87,2018,20180220

145,4210653316731195,123453534,7,10,34137,Test,41.62,2018,20181007

79,4210653316731195,123453534,13,1,34138,Education,29.2,2018,20180113

42,4210653316731195,123453534,15,10,34139,Bills,56.66,2018,20181015

168,4210653316731195,123453534,5,12,34140,Grocery,80.77,2018,20181205

170,4210653316731195,123453534,19,2,34141,Gas,73.17,2018,20180219

90,4210653316731195,123453534,6,12,34142,Entertainment,52.18,2018,20181206

14,4210653316731195,123453534,16,3,34143,Gas,68.73,2018,20180316

73,4210653316731195,123453534,7,12,34144,Healthcare,92.66,2018,20181207

81,4210653316731195,123453534,20,5,34145,Entertainment,74.21,2018,20180520

114,4210653316731195,123453534,28,11,34146,Gas,84.44,2018,20181128

79,4210653316731195,123453534,5,6,34147,Grocery,97.59,2018,20180605

40,4210653316731195,123453534,19,10,34148,Bills,56.65,2018,20181019

85,4210653316731195,123453534,11,2,34149,Gas,72.34,2018,20180211

2,4210653316731195,123453534,15,3,34150,Bills,78.13,2018,20180315

156,4210653316731195,123453534,17,8,34151,Entertainment,7.49,2018,20180817

123,4210653316731195,123453534,22,5,34152,Education,20.73,2018,20180522

76,4210653316731195,123453534,17,6,34153,Gas,33.2,2018,20180617

109,4210653316731195,123453534,3,3,34154,Test,81.42,2018,20180303

114,4210653316731195,123453534,4,11,34155,Grocery,1.43,2018,20181104

60,4210653316731195,123453534,22,10,34156,Grocery,91.52,2018,20181022

105,4210653316731195,123453534,11,6,34157,Education,70.92,2018,20180611

89,4210653316731195,123453534,14,4,34158,Healthcare,25.71,2018,20180414

10,4210653316731195,123453534,20,9,34159,Bills,20.67,2018,20180920

123,4210653316731195,123453534,27,2,34160,Test,20.14,2018,20180227

48,4210653316731195,123453534,13,4,34161,Entertainment,76.99,2018,20180413

5,4210653316731195,123453534,21,6,34162,Gas,97.11,2018,20180621

145,4210653316731195,123453534,15,12,34163,Entertainment,21.73,2018,20181215

95,4210653316731195,123453534,7,9,34164,Test,1.87,2018,20180907

26,4210653316731195,123453534,1,5,34165,Education,4.93,2018,20180501

107,4210653316731195,123453534,14,1,34166,Healthcare,1.4,2018,20180114

90,4210653316731195,123453534,3,1,34167,Entertainment,11.96,2018,20180103

27,4210653316731195,123453534,3,10,34168,Bills,38.54,2018,20181003

38,4210653316731195,123453534,13,8,34169,Test,53.0,2018,20180813

121,4210653316731195,123453534,10,8,34170,Gas,67.22,2018,20180810

47,4210653316731195,123453534,13,5,34171,Healthcare,69.37,2018,20180513

69,4210653316731195,123453534,14,9,34172,Healthcare,88.25,2018,20180914

83,4210653316731195,123453534,17,10,34173,Education,2.28,2018,20181017

59,4210653316731195,123453534,13,11,34174,Entertainment,32.26,2018,20181113

99,4210653316731195,123453534,1,10,34175,Bills,95.43,2018,20181001

119,4210653316731195,123453534,17,8,34176,Healthcare,44.87,2018,20180817

99,4210653316731195,123453534,4,9,34177,Gas,86.69,2018,20180904

119,4210653323141413,123453520,15,6,34178,Healthcare,75.37,2018,20180615

24,4210653323141413,123453520,22,4,34179,Education,54.94,2018,20180422

46,4210653323141413,123453520,13,1,34180,Education,88.65,2018,20180113

168,4210653323141413,123453520,9,7,34181,Healthcare,81.54,2018,20180709

10,4210653323141413,123453520,13,5,34182,Gas,24.4,2018,20180513

19,4210653323141413,123453520,23,2,34183,Gas,14.37,2018,20180223

74,4210653323141413,123453520,3,6,34184,Education,92.98,2018,20180603

9,4210653323141413,123453520,13,2,34185,Gas,60.94,2018,20180213

81,4210653323141413,123453520,7,5,34186,Healthcare,49.44,2018,20180507

53,4210653323141413,123453520,3,9,34187,Healthcare,91.63,2018,20180903

51,4210653323141413,123453520,3,3,34188,Healthcare,42.06,2018,20180303

25,4210653323141413,123453520,4,9,34189,Bills,12.01,2018,20180904

59,4210653323141413,123453520,24,9,34190,Grocery,96.5,2018,20180924

131,4210653323141413,123453520,25,8,34191,Test,56.56,2018,20180825

73,4210653323141413,123453520,12,5,34192,Healthcare,60.53,2018,20180512

2,4210653323141413,123453520,16,5,34193,Grocery,88.66,2018,20180516

180,4210653323141413,123453520,28,3,34194,Healthcare,5.96,2018,20180328

136,4210653323141413,123453520,1,11,34195,Bills,5.6,2018,20181101

31,4210653323141413,123453520,8,12,34196,Test,17.17,2018,20181208

81,4210653323141413,123453520,17,7,34197,Entertainment,59.74,2018,20180717

166,4210653323141413,123453520,10,3,34198,Healthcare,52.9,2018,20180310

3,4210653323141413,123453520,14,12,34199,Education,53.02,2018,20181214

85,4210653323141413,123453520,12,1,34200,Bills,79.94,2018,20180112

135,4210653323141413,123453520,6,2,34201,Grocery,20.69,2018,20180206

32,4210653323141413,123453520,16,12,34202,Gas,63.62,2018,20181216

149,4210653323141413,123453520,19,3,34203,Gas,83.97,2018,20180319

57,4210653323141413,123453520,11,1,34204,Gas,75.98,2018,20180111

32,4210653323141413,123453520,27,2,34205,Healthcare,19.8,2018,20180227

11,4210653323141413,123453520,5,11,34206,Gas,52.08,2018,20181105

50,4210653323141413,123453520,12,8,34207,Bills,69.92,2018,20180812

36,4210653323141413,123453520,10,3,34208,Bills,32.57,2018,20180310

160,4210653323141413,123453520,27,7,34209,Bills,68.67,2018,20180727

158,4210653323141413,123453520,1,4,34210,Healthcare,33.2,2018,20180401

9,4210653323141413,123453520,21,3,34211,Education,94.9,2018,20180321

29,4210653323141413,123453520,22,2,34212,Bills,78.44,2018,20180222

28,4210653323141413,123453520,25,11,34213,Gas,99.11,2018,20181125

19,4210653323141413,123453520,21,4,34214,Entertainment,96.09,2018,20180421

46,4210653323141413,123453520,9,3,34215,Test,22.99,2018,20180309

125,4210653323141413,123453520,13,2,34216,Gas,24.68,2018,20180213

15,4210653323141413,123453520,2,8,34217,Bills,97.61,2018,20180802

99,4210653323141413,123453520,26,6,34218,Bills,51.6,2018,20180626

5,4210653323141413,123453520,8,10,34219,Test,75.8,2018,20181008

14,4210653385932779,123453509,13,12,34220,Gas,82.63,2018,20181213

32,4210653385932779,123453509,18,11,34221,Grocery,76.75,2018,20181118

56,4210653385932779,123453509,8,8,34222,Entertainment,7.07,2018,20180808

30,4210653385932779,123453509,14,9,34223,Entertainment,100.23,2018,20180914

67,4210653385932779,123453509,14,8,34224,Entertainment,65.9,2018,20180814

136,4210653385932779,123453509,3,12,34225,Bills,100.0,2018,20181203

24,4210653385932779,123453509,17,9,34226,Entertainment,48.94,2018,20180917

67,4210653385932779,123453509,13,1,34227,Test,5.02,2018,20180113

12,4210653385932779,123453509,2,8,34228,Gas,71.47,2018,20180802

149,4210653385932779,123453509,9,8,34229,Grocery,61.19,2018,20180809

52,4210653385932779,123453509,9,2,34230,Healthcare,100.08,2018,20180209

105,4210653385932779,123453509,27,1,34231,Entertainment,98.62,2018,20180127

39,4210653385932779,123453509,19,8,34232,Education,81.25,2018,20180819

16,4210653385932779,123453509,7,3,34233,Healthcare,8.94,2018,20180307

173,4210653385932779,123453509,3,5,34234,Bills,22.3,2018,20180503

53,4210653385932779,123453509,21,11,34235,Education,66.12,2018,20181121

119,4210653385932779,123453509,4,4,34236,Healthcare,76.07,2018,20180404

149,4210653385932779,123453509,17,7,34237,Test,68.19,2018,20180717

60,4210653385932779,123453509,14,12,34238,Grocery,63.84,2018,20181214

93,4210653385932779,123453509,17,6,34239,Education,13.36,2018,20180617

72,4210653385932779,123453509,4,12,34240,Education,87.43,2018,20181204

66,4210653385932779,123453509,20,9,34241,Education,38.3,2018,20180920

35,4210653385932779,123453509,11,2,34242,Gas,81.68,2018,20180211

83,4210653385932779,123453509,7,6,34243,Healthcare,70.82,2018,20180607

51,4210653385932779,123453509,10,8,34244,Gas,65.46,2018,20180810

144,4210653385932779,123453509,3,12,34245,Bills,16.1,2018,20181203

50,4210653385932779,123453509,12,2,34246,Education,9.37,2018,20180212

43,4210653385932779,123453509,19,2,34247,Grocery,59.26,2018,20180219

80,4210653385932779,123453509,24,7,34248,Gas,78.56,2018,20180724

75,4210653385932779,123453509,7,6,34249,Education,16.89,2018,20180607

123,4210653385932779,123453509,6,2,34250,Grocery,82.32,2018,20180206

